"";"adm1_code";"wikipedia";"name";"type";"region";"adm0_label";"admin";"gn_id";"region_sub";"wikidataid";"name_de";"name_pl";"fid";"FID_neu";"X";"Y"
"1075";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1075;5075;630509,67;5835647,67
"1076";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1076;5076;640509,67;5835647,67
"1077";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1077;5077;650509,67;5835647,67
"1078";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1078;5078;660509,67;5835647,67
"1079";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1079;5079;670509,67;5835647,67
"1080";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1080;5080;680509,67;5835647,67
"1081";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1081;5081;690509,67;5835647,67
"1082";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1082;5082;700509,67;5835647,67
"1083";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1083;5083;710509,67;5835647,67
"1084";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1084;5084;720509,67;5835647,67
"1085";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1085;5085;730509,67;5835647,67
"1086";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1086;5086;740509,67;5835647,67
"1087";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1087;5087;750509,67;5835647,67
"1088";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1088;5088;760509,67;5835647,67
"1089";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1089;5089;770509,67;5835647,67
"1090";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1090;5090;780509,67;5835647,67
"1091";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1091;5091;790509,67;5835647,67
"1092";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1092;5092;230509,67;5825647,67
"1093";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1093;5093;240509,67;5825647,67
"1094";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1094;5094;250509,67;5825647,67
"1095";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1095;5095;260509,67;5825647,67
"1096";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1096;5096;270509,67;5825647,67
"1097";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1097;5097;280509,67;5825647,67
"1098";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1098;5098;290509,67;5825647,67
"1099";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1099;5099;300509,67;5825647,67
"1100";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1100;5100;310509,67;5825647,67
"1101";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1101;5101;320509,67;5825647,67
"1102";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1102;5102;330509,67;5825647,67
"1103";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1103;5103;340509,67;5825647,67
"1104";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1104;5104;350509,67;5825647,67
"1105";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1105;5105;360509,67;5825647,67
"1106";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1106;5106;370509,67;5825647,67
"1107";"DEU-1599";NA;"Berlin";"Land";NA;2;"Germany";2950157;NA;"Q64";"Berlin";"Berlin";1107;5107;380509,67;5825647,67
"1108";"DEU-1599";NA;"Berlin";"Land";NA;2;"Germany";2950157;NA;"Q64";"Berlin";"Berlin";1108;5108;390509,67;5825647,67
"1109";"DEU-1599";NA;"Berlin";"Land";NA;2;"Germany";2950157;NA;"Q64";"Berlin";"Berlin";1109;5109;400509,67;5825647,67
"1110";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1110;5110;410509,67;5825647,67
"1111";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1111;5111;420509,67;5825647,67
"1112";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1112;5112;430509,67;5825647,67
"1113";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1113;5113;440509,67;5825647,67
"1114";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1114;5114;450509,67;5825647,67
"1115";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1115;5115;460509,67;5825647,67
"1116";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1116;5116;470509,67;5825647,67
"1117";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1117;5117;480509,67;5825647,67
"1118";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1118;5118;490509,67;5825647,67
"1119";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1119;5119;500509,67;5825647,67
"1120";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1120;5120;510509,67;5825647,67
"1121";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1121;5121;520509,67;5825647,67
"1122";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1122;5122;530509,67;5825647,67
"1123";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1123;5123;540509,67;5825647,67
"1124";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1124;5124;550509,67;5825647,67
"1125";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1125;5125;560509,67;5825647,67
"1126";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1126;5126;570509,67;5825647,67
"1127";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1127;5127;580509,67;5825647,67
"1128";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1128;5128;590509,67;5825647,67
"1129";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1129;5129;600509,67;5825647,67
"1130";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1130;5130;610509,67;5825647,67
"1131";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1131;5131;620509,67;5825647,67
"1132";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1132;5132;630509,67;5825647,67
"1133";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1133;5133;640509,67;5825647,67
"1134";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1134;5134;650509,67;5825647,67
"1135";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1135;5135;660509,67;5825647,67
"1136";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1136;5136;670509,67;5825647,67
"1137";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1137;5137;680509,67;5825647,67
"1138";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1138;5138;690509,67;5825647,67
"1139";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1139;5139;700509,67;5825647,67
"1140";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1140;5140;710509,67;5825647,67
"1141";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1141;5141;720509,67;5825647,67
"1142";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1142;5142;730509,67;5825647,67
"1143";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1143;5143;740509,67;5825647,67
"1144";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1144;5144;750509,67;5825647,67
"1145";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1145;5145;760509,67;5825647,67
"1146";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1146;5146;770509,67;5825647,67
"1147";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1147;5147;780509,67;5825647,67
"1148";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1148;5148;790509,67;5825647,67
"1149";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1149;5149;230509,67;5815647,67
"1150";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1150;5150;240509,67;5815647,67
"1151";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1151;5151;250509,67;5815647,67
"1152";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1152;5152;260509,67;5815647,67
"1153";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1153;5153;270509,67;5815647,67
"1154";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1154;5154;280509,67;5815647,67
"1155";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1155;5155;290509,67;5815647,67
"1156";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1156;5156;300509,67;5815647,67
"1157";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1157;5157;310509,67;5815647,67
"1158";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1158;5158;320509,67;5815647,67
"1159";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1159;5159;330509,67;5815647,67
"1160";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1160;5160;340509,67;5815647,67
"1161";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1161;5161;350509,67;5815647,67
"1162";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1162;5162;360509,67;5815647,67
"1163";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1163;5163;370509,67;5815647,67
"1164";"DEU-1599";NA;"Berlin";"Land";NA;2;"Germany";2950157;NA;"Q64";"Berlin";"Berlin";1164;5164;380509,67;5815647,67
"1165";"DEU-1599";NA;"Berlin";"Land";NA;2;"Germany";2950157;NA;"Q64";"Berlin";"Berlin";1165;5165;390509,67;5815647,67
"1166";"DEU-1599";NA;"Berlin";"Land";NA;2;"Germany";2950157;NA;"Q64";"Berlin";"Berlin";1166;5166;400509,67;5815647,67
"1167";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1167;5167;410509,67;5815647,67
"1168";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1168;5168;420509,67;5815647,67
"1169";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1169;5169;430509,67;5815647,67
"1170";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1170;5170;440509,67;5815647,67
"1171";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1171;5171;450509,67;5815647,67
"1172";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1172;5172;460509,67;5815647,67
"1173";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1173;5173;470509,67;5815647,67
"1174";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1174;5174;480509,67;5815647,67
"1175";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1175;5175;490509,67;5815647,67
"1176";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1176;5176;500509,67;5815647,67
"1177";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1177;5177;510509,67;5815647,67
"1178";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1178;5178;520509,67;5815647,67
"1179";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1179;5179;530509,67;5815647,67
"1180";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1180;5180;540509,67;5815647,67
"1181";"POL-3143";NA;"Lubusz";"Województwo";NA;2;"Poland";3337494;NA;"Q54157";"Woiwodschaft Lebus";"województwo lubuskie";1181;5181;550509,67;5815647,67
"1182";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1182;5182;560509,67;5815647,67
"1183";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1183;5183;570509,67;5815647,67
"1184";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1184;5184;580509,67;5815647,67
"1185";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1185;5185;590509,67;5815647,67
"1186";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1186;5186;600509,67;5815647,67
"1187";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1187;5187;610509,67;5815647,67
"1188";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1188;5188;620509,67;5815647,67
"1189";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1189;5189;630509,67;5815647,67
"1190";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1190;5190;640509,67;5815647,67
"1191";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1191;5191;650509,67;5815647,67
"1192";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1192;5192;660509,67;5815647,67
"1193";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1193;5193;670509,67;5815647,67
"1194";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1194;5194;680509,67;5815647,67
"1195";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1195;5195;690509,67;5815647,67
"1196";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1196;5196;700509,67;5815647,67
"1197";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1197;5197;710509,67;5815647,67
"1198";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1198;5198;720509,67;5815647,67
"1199";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";1199;5199;730509,67;5815647,67
"1200";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1200;5200;740509,67;5815647,67
"1201";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1201;5201;750509,67;5815647,67
"1202";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1202;5202;760509,67;5815647,67
"1203";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1203;5203;770509,67;5815647,67
"1204";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1204;5204;780509,67;5815647,67
"1205";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";1205;5205;790509,67;5815647,67
"1206";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1206;5206;230509,67;5805647,67
"1207";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1207;5207;240509,67;5805647,67
"1208";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1208;5208;250509,67;5805647,67
"1209";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1209;5209;260509,67;5805647,67
"1210";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1210;5210;270509,67;5805647,67
"1211";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1211;5211;280509,67;5805647,67
"1212";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1212;5212;290509,67;5805647,67
"1213";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1213;5213;300509,67;5805647,67
"1214";"DEU-1600";NA;"Sachsen-Anhalt";"Land";NA;2;"Germany";2842565;NA;"Q1206";"Sachsen-Anhalt";"Saksonia-Anhalt";1214;5214;310509,67;5805647,67
"1215";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1215;5215;320509,67;5805647,67
"1216";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1216;5216;330509,67;5805647,67
"1217";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1217;5217;340509,67;5805647,67
"1218";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1218;5218;350509,67;5805647,67
"1219";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1219;5219;360509,67;5805647,67
"1220";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";1220;5220;370509,67;5805647,67
