,KREIS,GEMEINDE,FUNDPLATZN,Fundart,FID,BUNDESLAND,QUELLE,FST,MATERIALUF,BEMERKUNG,kultur2,NAME_HAUPT,NAME_UNTER,X,Y,quelle_georef,QID_quelle_georef,katalognr,fst_id,fst_name,gemeinde,kreis,bundesland,land,perio.do,kultur,entdeckung,QID_entdeckung,publikation_arch,QID_publikation,fundstellenart,QID_fundstellenart,genauigkeit_m,methode,quellen_typ,methodenbeschr,wgs84_x,wgs84_y,dating_start,dating_certainty_start,dating_end,dating_certainty_end,dating_method,dating_certainty_range,dating_perio.do,dating_perio.do_match
286,Barnim,Hohenfinow,,,290,Brandenburg,© Denkmaldaten / BLDAM 2021,Hohenfinow 10,ja,"© Denkmaldaten / BLDAM 2021, 1 Rand und 1 Wandscherbe",SRK,MECKLENBURGISCHE SEENPLATTE,Eberswalder Tal,"13,93","52,83",Denkmaldaten / BLDAM 2021,Q897952,25062,192,Hohenfinow 10,Hohenfinow,Barnim,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1393,5283,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
287,Havelland,Hoppenrade,,,291,Brandenburg,© Denkmaldaten / BLDAM 2021,Hoppenrade 6,nein,© Denkmaldaten / BLDAM 2021,SBK,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,92","52,54",Denkmaldaten / BLDAM 2021,Q897952,25385,195,Hoppenrade 6,Hoppenrade,Havelland,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1292,5254,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
288,Teltow-Fläming,Jüterbog,,,292,Brandenburg,© Denkmaldaten / BLDAM 2021,Jüterbog 31,ja,© Denkmaldaten / BLDAM 2021,SBK,FLÄMING,Nördliches Fläming-Waldhügelland,"13,05","51,99",Denkmaldaten / BLDAM 2021,Q897952,9659,205,Jüterbog 31,Jüterbog,Teltow-Fläming,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1305,5199,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
289,Havelland,Ketzin,,,293,Brandenburg,© Denkmaldaten / BLDAM 2021,Ketzin 14,nein,© Denkmaldaten / BLDAM 2021,SBK,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Brandenburg-Potsdamer Havelgebiet,"12,86","52,46",Denkmaldaten / BLDAM 2021,Q897952,12602,211,Ketzin 14,Ketzin,Havelland,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1286,5247,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
290,Potsdam-Mittelmark,Mötzow,,,294,Brandenburg,© Denkmaldaten / BLDAM 2021,Mötzow 11,nein,"© Denkmaldaten / BLDAM 2021, eine Scherbe in neuzeitlichem Befund",SBK,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Brandenburg-Potsdamer Havelgebiet,"12,59","52,45",Denkmaldaten / BLDAM 2021,Q897952,56582,295,Mötzow 11,Mötzow,Potsdam-Mittelmark,Brandenburg,Deutschland,,SBK,Ausgrabung,Q959782,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,126,5245,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
291,Havelland,Nauen,,,295,Brandenburg,© Denkmaldaten / BLDAM 2021,Nauen 68,nein,© Denkmaldaten / BLDAM 2021,SBK,LUCHLAND,"Unteres,Oberes Rhinluch und Havelländisches Luch","12,98","52,62",Denkmaldaten / BLDAM 2021,Q897952,48811,299,Nauen 68,Nauen,Havelland,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1298,5262,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
292,Brandenburg (Havel),Neuendorf,,,296,Brandenburg,© Denkmaldaten / BLDAM 2021,Neuendorf 14,nein,© Denkmaldaten / BLDAM 2021,SRK,ELBTALNIEDERUNG,Untere Havelniederung,"12,49","52,4",Denkmaldaten / BLDAM 2021,Q897952,2612,300,Neuendorf 14,Neuendorf,Brandenburg (Havel),Brandenburg,Deutschland,,SBK,Ausgrabung,Q959782,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1249,524,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
293,Havelland,Niebede,,,297,Brandenburg,© Denkmaldaten / BLDAM 2021,Niebede 4,nein,© Denkmaldaten / BLDAM 2021,SBK,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,79","52,54",Denkmaldaten / BLDAM 2021,Q897952,12715,305,Niebede 4,Niebede,Havelland,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1279,5254,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
294,Uckermark,Niederlandin,,,298,Brandenburg,© Denkmaldaten / BLDAM 2021,Niederlandin 8,nein,© Denkmaldaten / BLDAM 2021 gesucht und nicht gefunden,SRK,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,15","53,06",Denkmaldaten / BLDAM 2021,Q897952,688,310,Niederlandin 8,Niederlandin,Uckermark,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1415,5306,-4700,+/- 100 years,-4400,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0j9r72g96p,exactMatch
295,Potsdam,Potsdam,,,299,Brandenburg,© Denkmaldaten / BLDAM 2021,Potsdam 3/15 (3),nein,© Denkmaldaten / BLDAM 2021,SBK,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Brandenburg-Potsdamer Havelgebiet,"13,07","52,4",Denkmaldaten / BLDAM 2021,Q897952,46520,341,Potsdam 3/15 (3),Potsdam,Potsdam,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1307,524,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
296,Potsdam,Potsdam,,,300,Brandenburg,© Denkmaldaten / BLDAM 2021,Potsdam 3/58 (16),nein,© Denkmaldaten / BLDAM 2021,SBK,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Brandenburg-Potsdamer Havelgebiet,"13,07","52,4",Denkmaldaten / BLDAM 2021,Q897952,16057,342,Potsdam 3/58 (16),Potsdam,Potsdam,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1307,524,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
297,Teltow-Fläming,Rohrbeck,,,301,Brandenburg,© Denkmaldaten / BLDAM 2021,Rohrbeck 14,nein,© Denkmaldaten / BLDAM 2021,SBK,FLÄMING,Östliche Fläminghochfläche,"13,03","51,97",Denkmaldaten / BLDAM 2021,Q897952,9738,375,Rohrbeck 14,Rohrbeck,Teltow-Fläming,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1303,5197,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
298,Potsdam-Mittelmark,Satzkorn,,,302,Brandenburg,© Denkmaldaten / BLDAM 2021,Satzkorn 37,nein,© Denkmaldaten / BLDAM 2021,SBK,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,99","52,48",Denkmaldaten / BLDAM 2021,Q897952,58270,383,Satzkorn 37,Satzkorn,Potsdam-Mittelmark,Brandenburg,Deutschland,,SBK,Ausgrabung,Q959782,,,Siedlung,Q486972,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1299,5248,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
299,Uckermark,Schönfeld bei Prenzlau,,,303,Brandenburg,© Denkmaldaten / BLDAM 2021,Schönfeld bei Prenzlau 11,nein,© Denkmaldaten / BLDAM 2021,SRK,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,96","53,43",Denkmaldaten / BLDAM 2021,Q897952,17922,395,Schönfeld bei Prenzlau 11,Schönfeld bei Prenzlau,Uckermark,Brandenburg,Deutschland,,SBK,Lesefunde,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1396,5343,-4700,+/- 100 years,-4400,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0j9r72g96p,exactMatch
300,Havelland,Wustermark,,,304,Brandenburg,© Denkmaldaten / BLDAM 2021,Wustermark 44,nein,© Denkmaldaten / BLDAM 2021,SBK,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,96","52,56",Denkmaldaten / BLDAM 2021,Q897952,63522,482,Wustermark 44,Wustermark,Havelland,Brandenburg,Deutschland,,SBK,Ausgrabung,Q959782,,,Siedlung,Q486972,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden beim BLDAM angefragt und übernommen,1296,5256,-4800,+/- 100 years,-4750,+/- 100 years,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtnkjq,relatedMatch
301,Barnim,Eichhorst,,,305,Brandenburg,BLDAM / M. Ismail-Weber 2018,Eichhorst - 8,nein,"o.g. Koordinate=Näherungswert; Die genaue Lage der Fundstelle(n) ist unbekannt da nicht überliefert ist, aus welcher der Gruben (""Wiesenkalklager bzw. Torfmoor der Cementfabrik"", die Funde stammen. Feuersteinbeil und Hirschgeweihjstange",Meso,MECKLENBURGISCHE SEENPLATTE,Britzer Platte,"13,65","52,91",BLDAM / M. Ismail-Weber 2018,Q897952,51785,109,Eichhorst - 8,Eichhorst,Barnim,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1365,5291,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
302,Brandenburg (Havel),Brandenburg-Altstadt,,,306,Brandenburg,BLDAM / M. Ismail-Weber 2018,Brandenburg-Altstadt - 7,nein,"INV: If 8751; Knochenharpune, einseitig gekerbt; Koordinate nach Heimatmus., absolut nicht gesichert! Kleiner Beetzsee; Staatsmus. B",Meso,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Brandenburg-Potsdamer Havelgebiet,"12,57","52,43",BLDAM / M. Ismail-Weber 2018,Q897952,2464,70,Brandenburg-Altstadt - 7,Brandenburg-Altstadt,Brandenburg (Havel),Brandenburg,Deutschland,,Mesolithikum,Ausgrabung,Q959782,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1257,5243,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
303,Brandenburg (Havel),Brandenburg-Neustadt,,,307,Brandenburg,BLDAM / M. Ismail-Weber 2018,Brandenburg-Neustadt - 87,nein,"einfache Knochenspitze mit einseitiger, zweifacher Kerbung; INV: HBM IV 1669; südl. Wiesenweg;",Meso,ELBTALNIEDERUNG,Untere Havelniederung,"12,54","52,4",BLDAM / M. Ismail-Weber 2018,Q897952,2564,72,Brandenburg-Neustadt - 87,Brandenburg-Neustadt,Brandenburg (Havel),Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1254,524,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
304,Brandenburg (Havel),Brandenburg-Altstadt,,,308,Brandenburg,BLDAM / M. Ismail-Weber 2018,Brandenburg-Altstadt - 41,nein,"INV 1995:407; Walzenbeil; Dok im ref 22.1.02
Allgemeines:
Die baubegleitende archäologische Dokumentationsmaßnahme in der Mühlentorstraße (Brandenburg/Havel/Altstadt,) erfolgte im Rahmen einer Elektrokabelverlegung dieser Straße.",Meso,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Brandenburg-Potsdamer Havelgebiet,"12,56","52,42",BLDAM / M. Ismail-Weber 2018,Q897952,39176,69,Brandenburg-Altstadt - 41,Brandenburg-Altstadt,Brandenburg (Havel),Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1256,5242,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
305,Brandenburg (Havel),Brandenburg-Neustadt,,,309,Brandenburg,BLDAM / M. Ismail-Weber 2018,Brandenburg-Neustadt - 56,nein,"EE-M: eine Knochenspitze; EE-mN: durchbohrte flache Hammeraxt; Knochenspitze, Sandschlamm, Heimatmuseum Brandenburg",Meso,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Brandenburg-Potsdamer Havelgebiet,"12,56","52,41",BLDAM / M. Ismail-Weber 2018,Q897952,2533,71,Brandenburg-Neustadt - 56,Brandenburg-Neustadt,Brandenburg (Havel),Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1256,5241,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
306,Dahme-Spreewald,Gräbendorf,,,310,Brandenburg,BLDAM / M. Ismail-Weber 2018,Gräbendorf - 7,nein,ein Walzenbeil; Verbleib: Heimathaus Prieros,Meso,OSTBRANDENBURGISCHES HEIDE UND SEENGEBIET,Dahme Seengebiet,"13,76","52,22",BLDAM / M. Ismail-Weber 2018,Q897952,9951,155,Gräbendorf - 7,Gräbendorf,Dahme-Spreewald,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1376,5222,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
307,Dahme-Spreewald,Gräbendorf,,,311,Brandenburg,BLDAM / M. Ismail-Weber 2018,Gräbendorf - 8,nein,ein walzenbeilähnliches Gerät;Verbleib: Heimathaus Prieros,Meso,OSTBRANDENBURGISCHES HEIDE UND SEENGEBIET,Dahme Seengebiet,"13,71","52,24",BLDAM / M. Ismail-Weber 2018,Q897952,9952,156,Gräbendorf - 8,Gräbendorf,Dahme-Spreewald,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1371,5224,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
308,Dahme-Spreewald,Mittenwalde,,,312,Brandenburg,BLDAM / M. Ismail-Weber 2018,Mittenwalde - 11,nein,"...14414
genaue Lokalisierung ist nicht sicher. Bdm-Status?
 Märk. Mus. II, 9458...
eine Hirschhornhacke (Datierung nicht sicher);
auf Karte dt. Reich definitiv für umfangreiche Torfstiche, Fpl.erhaltung?",Meso,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nuthe-Notte-Niederung,"13,53","52,26",BLDAM / M. Ismail-Weber 2018,Q897952,10134,292,Mittenwalde - 11,Mittenwalde,Dahme-Spreewald,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1353,5226,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
309,Dahme-Spreewald,Schulzendorf,,,313,Brandenburg,BLDAM / M. Ismail-Weber 2018,Schulzendorf - 4,nein,"EE-M: ein Walzenbeil, Märk. Mus. SS-E: nicht näher datierbar, Einordnung lediglich ""jastorf"" nach Seyer; Märk. Museum II 29275",Meso,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Teltowplatte,"13,59","52,37",BLDAM / M. Ismail-Weber 2018,Q897952,10276,400,Schulzendorf - 4,Schulzendorf,Dahme-Spreewald,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1359,5237,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
310,Dahme-Spreewald,Zaue,,,314,Brandenburg,BLDAM / M. Ismail-Weber 2018,Zaue - 6,nein,ein Klingenschaber - Dat. Nach Unger,Meso,OSTBRANDENBURGISCHES HEIDE UND SEENGEBIET,Beeskower Platte,"14,19","52,04",BLDAM / M. Ismail-Weber 2018,Q897952,11418,491,Zaue - 6,Zaue,Dahme-Spreewald,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1419,5204,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
311,Dahme-Spreewald,Zaue,,,315,Brandenburg,BLDAM / M. Ismail-Weber 2018,Zaue - 13,nein,ein Walzenbeil,Meso,OSTBRANDENBURGISCHES HEIDE UND SEENGEBIET,Beeskower Platte,"14,19","52,05",BLDAM / M. Ismail-Weber 2018,Q897952,11425,490,Zaue - 13,Zaue,Dahme-Spreewald,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1419,5205,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
312,Dahme-Spreewald,Reichwalde,,,316,Brandenburg,BLDAM / M. Ismail-Weber 2018,Reichwalde - 1,nein,"EE-M: ein Walzenbeil; dMA-Funde liegen vor, Datierung des Walles bzw. Burgwalls ansonsten unbekannt, grundsätzlich als ""frühdeutscher Burgwall"" bezeichnet; Märk. Berlin",Meso,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Baruther Tal (mit Fiener Bruch),"13,72","51,95",BLDAM / M. Ismail-Weber 2018,Q897952,11850,368,Reichwalde - 1,Reichwalde,Dahme-Spreewald,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1372,5195,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
313,Dahme-Spreewald,Mittenwalde,,,317,Brandenburg,BLDAM / M. Ismail-Weber 2018,Mittenwalde - 23,nein,"vermutl. Wüstung Wierigsdorf: 1375 urkundl. ersterwähnt, ab 1527 wüstes Dorf
1 mesol. Scheibenbeil
rillen-riefenverzierte Ware der jung- bis spätBZ
dMA-Lesefunde: darunter auch schöne Metallfunde""
Lesfunde UG: eisenzeitl.-römisch-kaiserzeitliche ei",Meso,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Teltowplatte,"13,53","52,28",BLDAM / M. Ismail-Weber 2018,Q897952,10146,293,Mittenwalde - 23,Mittenwalde,Dahme-Spreewald,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1353,5228,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
314,Dahme-Spreewald,Waltersdorf bei Kö.Wusterhausen,,,318,Brandenburg,BLDAM / M. Ismail-Weber 2018,Waltersdorf bei Kö.Wusterhausen - 14,nein,"Walzenbeil FM: 649; MUFP
Grabung Waltersdorf II, A. Leube : ADZ 2008 : 86/4",Meso,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Teltowplatte,"13,59","52,37",BLDAM / M. Ismail-Weber 2018,Q897952,10383,458,Waltersdorf bei Kö.Wusterhausen - 14,Waltersdorf bei Kö.Wusterhausen,Dahme-Spreewald,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1359,5237,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
315,Dahme-Spreewald,Deutsch Wusterhausen,,,319,Brandenburg,BLDAM / M. Ismail-Weber 2018,Deutsch Wusterhausen - 15,nein,"F-B und K: aufgrund gleichzeitig aufgefundener gebrannter (LB???)Knochensplitter möglicherweise Deutung als GB!! 5796410-5796460, 5405110-5405180; wahrscheinlich endmsolithisches Walzenbeil, welches während des NL (??) durchbohrt wurde!! Es handelt sic",Meso,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nuthe-Notte-Niederung,"13,61","52,29",BLDAM / M. Ismail-Weber 2018,Q897952,30636,97,Deutsch Wusterhausen - 15,Deutsch Wusterhausen,Dahme-Spreewald,Brandenburg,Deutschland,,Mesolithikum,Einzelfund,Q1144458,,,unbek.,Q59496158,0,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,die Koordinaten wurden 2018 von Maha Ismail-Weber beim BLDAM angefragt und übernommen,1361,5229,-8000,+/- 100 years,-4000,+/- 100 years,Q816829,"dating still very uncertain, for the whole group only few 14C dates available",http://n2t.net/ark:/99152/p0s2rwk5zjw,relatedMatch
